DATE,MT,GA,LA,IN,MS,PA,WV,CT,SD,VT,MI,TN,WA,MO,OR,ID,MA,NV,TX,IA,ND,CO,NJ,NM,OK,MN,AL,WI,NE,SC,ME,AR,DC,HI,RI,OH,MD,WY,NH,NY,DE,AK,FL,VA,AZ,KY,NC,CA,IL,UT,KS
2014-06-01,453.7,4136.0,1983.3,2986.0,1118.9,5788.2,760.6,1660.9,423.7,310.2,4191.4,2814.0,3054.4,2734.9,1719.7,654.1,3427.8,1214.0,11542.9,1547.7,461.4,2461.7,3967.8,816.8,1654.4,2817.4,1921.4,2852.3,991.4,1949.5,606.9,1186.2,752.0,625.8,478.8,5342.2,2620.5,294.2,647.3,9096.8,438.1,337.2,7807.8,3786.5,2569.9,1853.4,4136.2,15558.0,5879.8,1323.8,1390.3
2014-07-01,453.8,4153.3,1987.8,2975.5,1121.2,5788.2,763.0,1662.0,424.1,310.3,4190.0,2822.6,3071.0,2739.4,1722.5,654.5,3437.1,1215.8,11569.8,1546.7,464.5,2467.6,3972.0,819.8,1658.8,2821.9,1922.8,2855.3,992.4,1950.6,605.8,1186.6,751.4,626.8,479.6,5337.3,2615.3,293.5,647.8,9108.0,438.6,337.7,7832.1,3783.0,2572.1,1864.1,4143.2,15566.0,5878.9,1325.8,1393.1
2014-08-01,453.9,4165.2,1991.2,2987.8,1120.5,5798.4,765.5,1663.5,424.5,311.1,4189.5,2830.0,3078.0,2743.7,1725.2,655.1,3431.6,1222.5,11600.4,1550.5,464.7,2477.6,3973.2,821.6,1660.7,2824.9,1926.2,2864.5,993.2,1954.0,606.2,1188.0,751.7,627.4,480.0,5354.8,2623.8,293.5,641.4,9122.8,438.8,337.1,7854.5,3786.3,2573.3,1864.1,4148.8,15636.4,5890.8,1331.8,1394.3
2014-09-01,453.9,4173.5,1994.7,2981.7,1121.3,5800.9,769.6,1663.8,424.8,309.8,4187.6,2835.3,3086.9,2743.3,1731.1,654.5,3450.3,1226.2,11636.1,1552.1,465.4,2483.4,3973.9,821.3,1662.2,2822.1,1930.0,2861.3,994.1,1959.8,606.1,1190.9,759.9,629.8,480.7,5359.8,2628.4,293.8,648.6,9132.2,440.0,336.5,7879.2,3790.8,2578.3,1865.3,4155.0,15676.2,5891.1,1335.9,1394.2
2014-10-01,453.7,4181.9,1998.1,2991.7,1125.6,5808.2,772.3,1666.0,425.2,309.4,4195.7,2840.4,3086.3,2752.6,1735.7,657.2,3459.1,1232.4,11684.6,1551.4,467.6,2491.0,3980.3,823.8,1667.0,2823.5,1932.2,2862.6,994.7,1967.7,605.7,1192.8,758.9,629.4,480.3,5375.0,2633.2,294.8,649.0,9146.6,440.4,338.8,7908.1,3791.2,2590.0,1867.6,4170.0,15720.8,5909.2,1341.3,1396.3
2014-11-01,453.5,4196.1,2000.0,3003.9,1126.8,5815.7,773.0,1668.0,424.9,310.9,4207.3,2849.3,3096.7,2756.6,1742.7,659.5,3470.4,1235.9,11722.5,1553.6,467.9,2497.1,3984.9,825.6,1669.3,2830.6,1933.9,2872.1,995.0,1975.5,606.1,1195.6,759.9,632.1,481.4,5383.7,2638.3,293.5,649.4,9164.3,444.1,338.1,7933.3,3796.7,2594.9,1870.2,4181.8,15769.8,5915.1,1345.4,1397.0
2014-12-01,455.1,4211.4,2001.2,3010.5,1129.0,5823.7,771.7,1668.4,426.2,310.3,4217.9,2855.0,3109.3,2760.1,1748.1,660.6,3474.3,1238.5,11755.4,1554.8,467.9,2506.4,3991.3,825.6,1673.7,2833.3,1937.2,2871.0,998.8,1979.5,607.9,1199.9,760.8,629.1,482.8,5394.9,2640.3,294.5,650.9,9171.8,444.6,339.1,7953.6,3798.1,2599.6,1874.1,4190.8,15791.1,5922.8,1349.2,1399.1
2015-01-01,459.0,4210.9,1998.2,3016.5,1127.2,5817.5,772.0,1671.1,426.4,312.3,4220.1,2858.3,3115.2,2774.7,1754.0,664.3,3464.0,1241.6,11775.1,1558.3,466.3,2514.7,3987.9,825.0,1675.5,2837.5,1936.2,2876.9,999.3,1981.9,608.7,1198.9,764.6,632.4,483.8,5394.7,2640.4,294.8,652.6,9186.2,444.9,340.4,7979.8,3815.4,2605.7,1877.2,4193.9,15827.7,5918.1,1357.6,1396.3
2015-02-01,459.8,4226.1,1997.2,3021.8,1128.8,5822.9,769.7,1669.6,426.7,311.2,4222.1,2861.5,3123.4,2779.8,1762.0,665.0,3462.8,1246.5,11793.5,1558.6,463.8,2521.8,3988.7,826.2,1675.7,2842.3,1938.4,2880.8,1000.9,1988.4,607.5,1201.1,764.3,633.4,480.8,5399.0,2644.7,294.2,651.3,9193.3,445.3,339.9,7998.5,3817.8,2611.1,1876.5,4208.5,15858.4,5928.1,1362.3,1401.3
2015-03-01,461.3,4229.1,1991.3,3019.6,1125.9,5810.7,766.2,1670.6,427.9,311.7,4223.5,2859.0,3132.0,2774.6,1764.7,667.8,3476.0,1247.7,11774.0,1560.1,461.0,2523.3,3991.3,826.0,1670.1,2845.5,1936.1,2883.2,1002.1,1987.2,608.6,1197.9,764.6,634.4,482.1,5399.1,2641.2,293.6,653.8,9202.1,446.2,340.0,8014.5,3813.2,2612.4,1871.4,4204.4,15900.1,5929.1,1366.0,1398.8
2015-04-01,460.7,4230.5,1990.8,3023.8,1129.1,5822.7,766.1,1669.7,428.0,311.2,4226.2,2869.2,3136.8,2779.1,1766.6,669.0,3477.5,1250.2,11780.3,1560.8,457.5,2526.1,4002.5,825.9,1665.7,2851.6,1939.5,2881.6,1002.1,1987.3,609.8,1199.9,765.6,633.9,484.0,5405.9,2648.9,292.5,654.8,9209.8,443.4,340.2,8029.4,3823.7,2615.8,1870.0,4215.9,15931.3,5944.6,1367.1,1396.1
2015-05-01,460.9,4245.9,1993.8,3028.6,1132.4,5831.8,766.4,1674.2,428.2,312.0,4238.5,2877.9,3145.3,2785.3,1770.6,670.6,3492.5,1253.4,11801.9,1559.9,454.9,2531.3,4018.1,826.2,1666.9,2858.3,1945.9,2883.6,1002.9,1996.4,610.2,1204.1,767.0,634.6,485.6,5415.9,2658.8,290.8,656.6,9242.2,447.3,341.4,8058.3,3834.5,2616.7,1881.4,4229.6,15966.8,5958.4,1371.5,1398.7
2015-06-01,461.2,4264.4,1993.0,3030.4,1131.6,5830.7,763.9,1675.5,428.0,312.0,4238.9,2885.8,3155.2,2787.4,1776.7,672.2,3496.2,1254.4,11816.2,1559.9,453.2,2537.2,4021.6,824.2,1667.0,2859.5,1946.4,2884.6,1004.6,1998.8,611.1,1206.0,766.9,636.2,484.8,5415.4,2655.9,289.4,656.8,9260.6,448.1,339.1,8080.0,3838.3,2624.8,1882.9,4240.1,15998.6,5962.3,1375.5,1400.5
2015-07-01,460.8,4270.2,1991.5,3043.0,1134.9,5833.1,761.9,1672.8,427.4,312.5,4240.6,2897.5,3155.5,2795.1,1778.9,673.7,3506.5,1258.2,11848.5,1561.0,452.7,2541.8,4025.9,822.9,1667.7,2860.9,1948.9,2887.7,1006.5,2007.2,612.2,1209.4,766.9,636.7,485.9,5427.5,2661.3,290.0,658.7,9283.8,450.3,339.3,8109.1,3857.1,2636.0,1884.6,4246.5,16114.4,5970.7,1382.6,1400.2
2015-08-01,461.0,4283.2,1989.6,3043.2,1135.5,5843.7,760.0,1672.2,427.7,311.7,4248.8,2901.9,3163.0,2794.8,1783.8,673.5,3508.3,1264.1,11862.8,1559.4,450.0,2546.2,4028.6,826.4,1666.8,2862.7,1952.5,2889.6,1007.9,2010.3,611.3,1212.7,765.7,640.6,485.0,5425.1,2665.5,289.2,658.5,9283.4,449.1,338.1,8132.6,3860.7,2644.8,1885.3,4252.4,16156.3,5968.6,1383.6,1401.2
2015-09-01,461.4,4284.7,1986.4,3041.0,1136.0,5843.7,760.3,1672.2,428.2,311.5,4246.9,2908.8,3168.1,2794.7,1785.5,675.3,3500.9,1265.3,11878.0,1558.2,447.8,2552.2,4031.6,825.5,1665.5,2859.2,1951.1,2887.2,1007.8,2015.3,610.3,1214.2,767.1,637.3,484.9,5424.5,2664.4,289.1,657.4,9278.1,449.6,338.5,8151.7,3864.2,2649.8,1890.6,4254.7,16169.9,5972.9,1388.0,1401.7
2015-10-01,460.8,4313.2,1982.2,3047.5,1140.9,5862.0,761.2,1673.2,428.5,313.6,4266.3,2917.9,3173.4,2787.6,1795.1,680.6,3505.3,1271.0,11893.8,1565.9,449.3,2562.7,4051.4,826.2,1668.3,2861.0,1951.4,2906.6,1012.4,2021.0,609.7,1219.6,768.0,640.2,485.8,5446.1,2677.5,289.0,659.7,9281.9,452.7,339.3,8181.4,3881.4,2664.7,1895.9,4259.7,16197.3,5993.1,1390.7,1402.0
2015-11-01,461.0,4324.2,1981.7,3050.0,1142.1,5856.4,761.0,1678.5,429.8,314.6,4275.5,2927.4,3188.1,2785.1,1802.4,683.9,3512.5,1267.6,11915.5,1570.1,447.6,2564.9,4060.4,828.2,1667.0,2867.8,1957.5,2903.1,1013.8,2025.5,609.6,1220.2,768.4,640.5,487.2,5456.6,2680.0,288.0,660.2,9293.8,454.4,338.1,8201.1,3896.2,2677.7,1901.9,4271.4,16226.4,5982.5,1393.8,1398.7
2015-12-01,461.1,4330.1,1980.0,3059.7,1144.7,5868.1,761.5,1680.0,431.2,313.5,4288.6,2941.2,3195.3,2783.3,1803.7,687.4,3515.4,1267.7,11931.1,1573.9,444.7,2578.6,4072.8,828.0,1663.1,2875.7,1957.5,2904.1,1013.9,2035.2,610.9,1227.0,768.1,642.0,488.5,5475.4,2683.3,286.6,661.1,9298.4,456.0,339.2,8211.5,3902.1,2681.6,1908.4,4275.0,16274.1,5974.2,1398.1,1401.7
2016-01-01,462.4,4330.2,1983.2,3065.4,1140.1,5855.1,759.3,1681.2,431.5,316.3,4307.4,2952.4,3209.3,2789.1,1812.0,689.2,3516.6,1273.5,11962.3,1580.6,445.5,2582.3,4057.1,826.5,1667.6,2870.7,1955.1,2911.3,1016.3,2028.7,614.6,1222.9,775.2,644.3,487.9,5465.3,2684.1,285.9,660.9,9298.5,457.5,339.2,8235.8,3901.5,2683.1,1904.9,4296.1,16270.1,5975.7,1399.3,1397.8
2016-02-01,464.3,4346.5,1978.2,3067.5,1144.5,5876.4,758.6,1685.3,432.3,315.9,4315.3,2951.5,3222.7,2799.8,1819.4,691.0,3530.5,1276.7,11971.0,1573.8,441.2,2588.8,4051.9,826.5,1669.8,2879.4,1958.8,2922.9,1013.9,2028.6,613.0,1227.8,775.0,648.6,488.2,5475.5,2684.3,285.3,665.1,9320.3,456.6,339.6,8245.8,3916.3,2688.9,1904.6,4296.2,16316.8,5994.3,1407.3,1396.3
2016-03-01,464.6,4360.7,1977.1,3062.1,1147.1,5894.6,761.8,1686.3,432.3,316.5,4324.9,2951.7,3230.5,2801.2,1823.2,691.7,3537.1,1282.7,11961.6,1576.5,440.0,2595.8,4073.9,827.6,1666.0,2876.2,1959.0,2936.2,1017.3,2039.6,614.6,1224.4,773.8,651.4,490.6,5491.4,2704.6,284.4,664.9,9332.9,458.6,338.4,8252.8,3919.1,2691.9,1908.9,4310.5,16321.9,6006.7,1411.7,1399.2
2016-04-01,466.4,4370.3,1979.9,3074.9,1144.1,5881.2,761.2,1689.5,432.3,317.2,4331.1,2952.2,3237.4,2815.3,1828.9,694.4,3552.3,1282.3,11973.5,1582.1,439.0,2593.0,4072.9,829.7,1664.8,2890.5,1966.4,2925.8,1017.1,2039.9,612.2,1225.0,777.9,647.2,488.7,5477.6,2704.9,282.1,665.1,9347.0,460.2,337.5,8287.7,3908.5,2697.0,1903.9,4309.3,16391.9,6007.3,1415.5,1395.4
2016-05-01,463.8,4376.2,1975.6,3066.0,1141.9,5873.4,768.8,1685.5,434.6,317.3,4310.7,2941.4,3246.4,2804.9,1831.4,690.2,3547.1,1281.3,11980.1,1576.0,439.2,2593.7,4070.3,830.9,1663.5,2882.1,1962.7,2927.1,1015.6,2045.9,611.7,1226.5,781.2,647.3,486.7,5484.6,2704.7,282.5,662.9,9337.5,457.9,339.0,8314.7,3904.0,2690.4,1903.6,4309.8,16419.4,6005.8,1415.8,1398.6
2016-06-01,462.3,4384.1,1979.1,3059.4,1139.0,5883.2,762.6,1691.3,436.6,315.7,4330.2,2951.3,3247.3,2814.5,1833.3,692.5,3564.7,1285.4,11997.9,1581.3,438.6,2602.0,4086.4,832.0,1664.4,2891.8,1963.0,2926.0,1016.4,2050.6,614.1,1228.1,775.2,651.2,489.5,5494.9,2711.6,281.0,667.1,9360.6,461.7,339.7,8331.2,3911.7,2700.1,1904.7,4328.6,16452.6,6002.3,1418.1,1401.3
2016-07-01,461.3,4379.7,1978.5,3071.8,1144.8,5900.4,760.2,1690.5,436.7,318.5,4341.0,2958.6,3249.2,2817.7,1838.3,695.4,3570.5,1296.5,12032.0,1585.7,443.9,2613.7,4078.6,830.6,1659.7,2902.9,1965.9,2933.6,1017.8,2055.1,617.8,1226.0,773.0,650.3,491.5,5505.4,2711.6,280.3,667.1,9397.0,460.7,340.0,8367.9,3920.1,2704.5,1903.4,4341.3,16471.2,6016.9,1425.8,1395.5
2016-08-01,460.0,4385.3,1969.9,3068.9,1143.7,5900.5,761.1,1690.2,438.0,318.2,4326.4,2965.3,3248.6,2819.1,1844.7,694.8,3574.1,1301.1,12046.5,1588.7,442.8,2621.7,4082.3,826.6,1660.2,2903.4,1974.0,2933.7,1013.5,2063.1,614.7,1229.5,779.2,653.0,491.1,5501.0,2707.2,279.6,671.3,9386.1,460.3,338.3,8405.0,3931.9,2702.7,1904.9,4327.6,16519.6,6008.9,1423.7,1396.4
2016-09-01,462.4,4403.4,1966.6,3085.2,1143.9,5895.2,760.9,1685.0,438.8,317.7,4331.8,2980.1,3268.6,2825.8,1847.1,696.8,3579.2,1299.6,12084.8,1587.8,442.1,2621.4,4085.0,822.4,1654.2,2905.3,1967.4,2923.2,1017.4,2069.7,613.4,1232.8,781.7,653.2,490.2,5497.9,2710.6,279.9,671.3,9384.7,462.5,336.5,8428.0,3945.3,2711.3,1916.4,4337.3,16549.6,6016.3,1427.8,1395.8
