Date,MT,GA,LA,IN,MS,PA,WV,CT,SD,VT,MI,TN,WA,MO,OR,ID,MA,NV,TX,IA,ND,CO,NJ,NM,OK,MN,AL,WI,NE,SC,ME,AR,DC,HI,RI,OH,MD,WY,NH,NY,DE,AK,FL,VA,AZ,KY,NC,CA,IL,UT,KS
1992-01-01,822.436,6759.474,4270.849,5648.649,2610.193,11980.819,1805.462,3274.997,708.698,570.115,9470.323,5013.999,5139.011,5193.686,2973.934,1066.49,5993.474,1330.694,17650.479,2806.923,635.427,3459.995,7827.77,1580.75,3204.174,4471.503,4139.269,5004.636,1602.406,3600.576,1235.748,2394.098,584.183,1149.926,1000.571,11007.609,4902.545,463.491,1112.766,18082.032,690.158,587.073,13504.775,6383.315,3867.333,3756.358,6831.85,30875.92,11635.197,1821.498,2526.042
1993-01-01,839.876,6894.092,4284.749,5701.965,2635.574,12022.128,1816.179,3272.325,716.258,574.004,9529.24,5085.666,5247.704,5237.757,3034.49,1101.204,6010.884,1380.197,17996.764,2820.525,637.229,3560.884,7874.891,1614.937,3228.829,4521.709,4193.114,5055.318,1612.149,3634.507,1238.256,2423.743,576.358,1161.508,997.852,11070.385,4942.504,469.033,1122.191,18140.894,699.475,596.993,13713.593,6464.795,3993.39,3792.288,6947.412,31147.208,11725.984,1875.993,2547.605
1994-01-01,854.923,7045.9,4306.5,5745.626,2663.45,12042.545,1818.49,3268.346,723.038,578.9,9584.481,5163.016,5334.896,5281.206,3087.142,1135.459,6031.352,1456.388,18338.319,2829.422,639.762,3653.91,7918.796,1653.329,3246.119,4566.028,4232.965,5095.504,1621.551,3666.456,1237.687,2450.605,564.982,1173.903,993.412,11111.451,4985.411,474.982,1133.054,18156.652,708.416,600.624,13961.798,6536.771,4147.561,3823.215,7060.959,31317.179,11804.986,1930.436,2569.118
1995-01-01,868.522,7188.538,4327.978,5791.819,2690.788,12044.78,1820.56,3265.293,728.251,582.827,9659.871,5241.168,5431.024,5324.61,3141.421,1165.0,6062.335,1525.777,18679.706,2840.86,641.548,3738.061,7965.523,1682.417,3265.547,4605.445,4262.731,5137.004,1635.142,3699.943,1237.438,2480.121,551.273,1180.49,989.203,11155.493,5023.65,478.447,1145.604,18150.928,718.265,601.345,14185.403,6601.392,4306.908,3855.248,7185.403,31493.525,11884.935,1976.774,2586.942
1996-01-01,876.656,7332.225,4338.763,5834.908,2709.925,12038.008,1818.983,3267.03,730.699,586.352,9739.184,5313.576,5509.963,5367.888,3195.087,1187.706,6085.393,1596.476,19006.24,2848.473,642.858,3812.716,8009.624,1706.151,3289.634,4647.723,4290.403,5173.828,1647.657,3738.974,1241.436,2504.858,538.273,1184.434,987.858,11187.032,5057.142,480.085,1160.768,18143.805,727.09,604.918,14426.911,6665.491,4432.308,3881.051,7307.658,31780.829,11953.003,2022.253,2598.266
1997-01-01,878.706,7486.094,4351.39,5872.37,2731.826,12015.888,1815.588,3268.514,730.855,588.665,9785.45,5378.433,5604.105,5407.113,3243.254,1210.638,6115.476,1675.581,19355.427,2854.396,640.945,3891.293,8054.178,1722.939,3314.259,4687.726,4320.281,5200.235,1656.042,3790.066,1245.215,2524.007,528.752,1189.322,986.966,11212.498,5092.914,480.031,1173.239,18143.184,735.024,608.846,14683.35,6732.878,4552.207,3907.816,7428.672,32217.708,12011.509,2065.397,2616.339
1998-01-01,879.533,7636.522,4362.758,5907.617,2751.335,12002.329,1811.688,3272.563,730.789,590.579,9820.231,5432.679,5687.832,5437.562,3282.055,1230.923,6144.407,1743.772,19712.389,2861.025,637.808,3968.967,8095.542,1733.535,3339.478,4726.411,4351.037,5222.124,1660.772,3839.578,1247.554,2538.202,521.426,1190.472,987.704,11237.752,5130.072,480.045,1185.823,18159.175,744.066,615.205,14908.23,6789.225,4667.277,3934.31,7545.828,32682.794,12069.774,2100.562,2638.667
1999-01-01,882.779,7788.24,4372.035,5942.901,2768.619,11994.016,1806.928,3282.031,733.133,593.74,9863.775,5483.535,5756.361,5468.338,3316.154,1251.7,6175.169,1809.253,20044.141,2869.413,633.666,4056.133,8143.412,1739.844,3358.044,4775.508,4369.862,5250.446,1666.028,3885.736,1253.04,2551.373,519.0,1185.497,990.819,11256.654,5171.634,479.602,1201.134,18196.601,753.538,619.5,15111.244,6872.912,4778.332,3960.825,7650.789,33145.121,12128.37,2129.836,2654.052
2000-01-01,903.773,8227.303,4471.885,6091.866,2848.353,12284.173,1807.021,3411.777,755.844,609.618,9952.45,5703.719,5910.512,5607.285,3429.708,1299.43,6361.104,2018.741,20944.499,2929.067,642.023,4326.921,8430.621,1821.204,3454.365,4933.692,4452.173,5373.999,1713.82,4024.223,1277.072,2678.588,572.046,1213.519,1050.268,11363.543,5311.034,494.3,1239.882,19001.78,786.373,627.963,16047.515,7105.817,5160.586,4049.021,8081.614,33987.977,12434.161,2244.502,2693.681
2001-01-01,906.961,8377.038,4477.875,6127.76,2852.994,12298.97,1801.481,3432.835,757.972,612.223,9991.12,5750.789,5985.722,5641.142,3467.937,1319.962,6397.634,2098.399,21319.622,2931.997,639.062,4425.687,8492.671,1831.69,3467.1,4982.796,4467.634,5406.835,1719.836,4064.995,1285.692,2691.571,574.504,1225.948,1057.142,11387.404,5374.691,494.657,1255.517,19082.838,795.699,633.714,16356.966,7198.362,5273.477,4068.132,8210.122,34479.458,12488.445,2283.715,2702.162
2002-01-01,911.667,8508.256,4497.267,6155.967,2858.681,12331.031,1805.414,3458.749,760.02,615.442,10015.71,5795.918,6052.349,5674.825,3513.424,1340.372,6417.206,2173.791,21690.325,2934.234,638.168,4490.406,8552.643,1855.309,3489.08,5018.935,4480.089,5445.162,1728.292,4107.795,1295.96,2705.927,573.158,1239.613,1065.995,11407.889,5440.389,500.017,1269.089,19137.8,806.169,642.337,16689.37,7286.873,5396.255,4089.875,8326.201,34871.843,12525.556,2324.815,2713.535
2003-01-01,919.63,8622.793,4521.042,6196.638,2868.312,12374.658,1812.295,3484.336,763.729,617.858,10041.152,5847.812,6104.115,5709.403,3547.376,1363.38,6422.565,2248.85,22030.931,2941.999,638.817,4528.732,8601.402,1877.574,3504.892,5053.572,4503.491,5479.203,1738.643,4150.297,1306.513,2724.816,568.502,1251.154,1071.342,11434.788,5496.269,503.453,1279.84,19175.939,818.003,648.414,17004.085,7366.977,5510.364,4117.17,8422.501,35253.159,12556.006,2360.137,2723.004
2004-01-01,930.009,8769.252,4552.238,6233.007,2889.01,12410.722,1816.438,3496.094,770.396,619.92,10055.315,5910.809,6178.645,5747.741,3569.463,1391.802,6412.281,2346.222,22394.023,2953.635,644.705,4575.013,8634.561,1903.808,3525.233,5087.713,4530.729,5514.026,1749.37,4210.921,1313.688,2749.686,567.754,1273.569,1074.579,11452.251,5546.935,509.106,1290.121,19171.567,830.803,659.286,17415.318,7475.575,5652.404,4146.101,8553.152,35574.576,12589.773,2401.58,2734.373
2005-01-01,940.102,8925.922,4576.628,6278.616,2905.943,12449.99,1820.492,3506.956,775.493,621.215,10051.137,5991.057,6257.305,5790.3,3613.202,1428.241,6403.29,2432.143,22778.123,2964.454,646.089,4631.888,8651.974,1932.274,3548.597,5119.598,4569.805,5546.166,1761.497,4270.15,1318.787,2781.097,567.136,1292.729,1067.916,11463.32,5592.379,514.157,1298.492,19132.61,845.15,666.946,17842.038,7577.105,5839.077,4182.742,8705.407,35827.943,12609.903,2457.719,2745.299
2006-01-01,952.692,9155.813,4302.665,6332.669,2904.978,12510.809,1827.912,3517.46,783.033,622.892,10036.081,6088.766,6370.753,5842.704,3670.883,1468.669,6410.084,2522.658,23359.58,2982.644,649.422,4720.423,8661.679,1962.137,3594.09,5163.555,4628.981,5577.655,1772.693,4357.847,1323.619,2821.761,570.681,1309.731,1063.096,11481.213,5627.367,522.667,1308.389,19104.631,859.268,675.302,18166.99,7673.725,6029.141,4219.239,8917.27,36021.202,12643.955,2525.507,2762.931
2007-01-01,964.706,9349.988,4375.581,6379.599,2928.35,12563.937,1834.052,3527.27,791.623,623.481,10001.284,6175.727,6461.587,5887.612,3722.417,1505.105,6431.559,2601.072,23831.983,2999.212,652.822,4803.868,8677.885,1990.07,3634.349,5207.203,4672.84,5610.775,1783.44,4444.11,1327.04,2848.65,574.404,1315.675,1057.315,11500.468,5653.408,534.876,1312.54,19132.335,871.749,680.3,18367.842,7751.0,6167.681,4256.672,9118.037,36250.311,12695.866,2597.746,2783.785
2008-01-01,976.415,9504.843,4435.586,6424.806,2947.806,12612.285,1840.31,3545.579,799.124,624.151,9946.889,6247.411,6562.231,5923.916,3768.748,1534.32,6468.967,2653.63,24309.039,3016.734,657.569,4889.73,8711.09,2010.662,3668.976,5247.018,4718.206,5640.996,1796.378,4528.996,1330.509,2874.554,580.236,1332.213,1055.003,11515.391,5684.965,546.043,1315.906,19212.436,883.874,687.455,18527.305,7833.496,6280.362,4289.878,9309.449,36604.337,12747.038,2663.029,2808.076
2009-01-01,983.982,9620.846,4491.648,6459.325,2958.774,12666.858,1847.775,3561.807,807.067,624.817,9901.591,6306.019,6667.426,5961.088,3808.6,1554.439,6517.613,2684.665,24801.761,3032.87,664.968,4972.195,8755.602,2036.802,3717.572,5281.203,4757.938,5669.264,1812.683,4589.872,1329.59,2896.843,592.228,1346.717,1053.646,11528.896,5730.388,559.851,1316.102,19307.066,891.73,698.895,18652.644,7925.937,6343.154,4317.074,9449.566,36961.229,12796.778,2723.421,2832.704
2010-01-01,990.575,9714.464,4545.581,6490.308,2970.811,12711.077,1854.176,3579.345,816.192,625.792,9876.498,6356.628,6741.911,5996.085,3837.083,1570.639,6564.073,2703.493,25245.717,3050.295,674.345,5048.575,8803.58,2064.95,3759.481,5310.418,4785.822,5689.268,1829.865,4636.29,1327.361,2922.297,605.21,1363.95,1053.078,11540.07,5788.101,564.358,1316.517,19400.867,899.731,713.856,18852.22,8025.376,6411.999,4349.838,9559.488,37336.011,12840.097,2774.346,2858.949
2011-01-01,997.661,9813.201,4575.972,6516.56,2978.464,12743.995,1854.982,3590.537,824.171,626.45,9875.736,6398.389,6822.112,6010.544,3867.644,1583.78,6612.27,2718.586,25657.477,3064.904,685.242,5119.661,8842.614,2078.407,3786.527,5348.036,4801.695,5708.785,1842.232,4673.054,1327.93,2938.43,620.427,1378.251,1052.02,11544.757,5843.833,567.631,1318.109,19521.745,907.829,722.572,19107.9,8110.188,6472.867,4370.038,9651.502,37701.901,12858.725,2815.324,2869.965
2012-01-01,1005.163,9919.0,4604.744,6537.632,2986.137,12770.043,1856.313,3594.362,834.504,626.138,9884.781,6455.177,6896.325,6025.281,3898.684,1595.59,6655.829,2755.245,26094.422,3075.935,701.705,5191.709,8876.0,2084.594,3817.059,5380.615,4817.484,5724.888,1855.487,4722.621,1328.592,2949.3,635.04,1392.766,1052.637,11550.901,5891.819,576.893,1321.297,19607.14,916.881,731.081,19355.257,8193.422,6556.236,4383.465,9748.181,38062.78,12873.763,2855.194,2885.966
2013-01-01,1014.864,9994.759,4629.284,6570.713,2992.206,12781.296,1853.595,3599.341,845.51,626.855,9898.193,6497.269,6973.742,6044.917,3928.068,1612.843,6708.874,2791.494,26505.637,3092.341,723.857,5272.086,8911.502,2086.895,3853.118,5422.06,4833.996,5742.953,1868.969,4771.929,1328.702,2958.765,649.111,1408.987,1053.354,11572.005,5938.737,583.223,1322.616,19695.68,925.24,737.259,19600.311,8270.345,6634.997,4399.583,9848.917,38431.393,12890.552,2902.787,2895.801
2014-01-01,1023.579,10097.343,4649.676,6596.855,2994.079,12787.209,1850.326,3596.677,853.175,626.562,9909.877,6549.352,7061.53,6063.589,3970.239,1634.464,6745.408,2839.099,26956.958,3107.126,739.482,5355.866,8938.175,2085.572,3878.051,5457.173,4849.377,5757.564,1881.503,4832.482,1330.089,2966.369,658.893,1419.561,1055.173,11594.163,5976.407,584.153,1326.813,19746.227,935.614,736.732,19893.297,8326.289,6731.484,4413.457,9943.964,38802.5,12880.58,2942.902,2904.021
2015-01-01,1032.949,10214.86,4670.724,6619.68,2992.333,12802.503,1844.128,3590.886,858.469,626.042,9922.576,6600.299,7170.351,6083.672,4028.977,1654.93,6794.422,2890.845,27469.114,3123.899,756.927,5456.574,8958.013,2085.109,3911.338,5489.594,4858.979,5771.337,1896.19,4896.146,1329.328,2978.204,672.228,1431.603,1056.298,11613.423,6006.401,586.107,1330.608,19795.791,945.934,738.432,20271.272,8382.993,6828.065,4425.092,10042.802,39144.818,12859.995,2995.919,2911.641
